node,count
n8179,1
n8180,1
n8181,1
n8182,1
n8183,1
n8184,1
n8185,1
n8186,1
n8187,4
n8188,4
n8189,4
n8190,4
n8191,5
n8192,5
n8193,6
n8194,6
n8195,11
n8196,15
n8197,20
n8198,30
n8199,37
n8200,45
n8201,62
n8202,85
n8203,116
n8264,1
n8265,1
n8266,2
n8267,2
n8268,2
n8269,2
n8270,2
n8271,2
n8272,3
n8273,3
n8274,3
n8275,7
n8276,7
n8277,8
n8278,11
n8279,16
n8280,17
n8281,18
n8282,20
n8283,29
n8284,37
n8285,48
n8286,52
n8287,68
n8288,85
n8289,113
n8359,1
n8360,1
n8361,1
n8362,3
n8363,3
n8364,3
n8365,11
n8366,11
n8367,15
n8368,16
n8369,24
n8370,31
n8371,40
n8372,53
n8373,66
n8374,82
n8375,113
n8443,2
n8444,2
n8445,2
n8446,2
n8447,3
n8448,3
n8449,3
n8450,3
n8451,7
n8452,10
n8453,12
n8454,19
n8455,25
n8456,31
n8457,40
n8458,56
n8459,69
n8460,81
n8461,110
n8520,1
n8521,1
n8522,1
n8523,1
n8524,1
n8525,1
n8526,1
n8527,1
n8528,2
n8529,2
n8530,2
n8531,5
n8532,5
n8533,6
n8534,8
n8535,10
n8536,11
n8537,11
n8538,13
n8539,19
n8540,24
n8541,31
n8542,34
n8543,44
n8544,53
n8545,67
n8546,79
n8547,104
n8618,2
n8619,2
n8620,2
n8621,8
n8622,9
n8623,11
n8624,12
n8625,18
n8626,22
n8627,28
n8628,34
n8629,45
n8630,50
n8631,68
n8632,81
n8633,106
n8699,1
n8700,1
n8701,1
n8702,1
n8703,2
n8704,2
n8705,2
n8706,2
n8707,3
n8708,5
n8709,7
n8710,12
n8711,16
n8712,22
n8713,27
n8714,36
n8715,45
n8716,55
n8717,68
n8718,79
n8719,110
n8776,1
n8777,1
n8778,2
n8779,2
n8780,2
n8781,2
n8782,2
n8783,2
n8784,2
n8785,2
n8786,2
n8787,4
n8788,4
n8789,5
n8790,7
n8791,8
n8792,9
n8793,9
n8794,10
n8795,15
n8796,19
n8797,21
n8798,23
n8799,32
n8800,39
n8801,50
n8802,60
n8803,76
n8804,84
n8805,108
n8874,2
n8875,2
n8876,2
n8877,5
n8878,5
n8879,6
n8880,6
n8881,9
n8882,10
n8883,13
n8884,18
n8885,27
n8886,29
n8887,39
n8888,45
n8889,65
n8890,83
n8891,111
n8963,1
n8964,3
n8965,4
n8966,7
n8967,9
n8968,13
n8969,16
n8970,21
n8971,26
n8972,30
n8973,40
n8974,46
n8975,66
n8976,80
n8977,109
n9032,1
n9033,1
n9034,2
n9035,2
n9036,2
n9037,2
n9038,2
n9039,2
n9040,2
n9041,2
n9042,2
n9043,3
n9044,3
n9045,4
n9046,5
n9047,6
n9048,7
n9049,7
n9050,8
n9051,11
n9052,14
n9053,16
n9054,18
n9055,25
n9056,30
n9057,33
n9058,34
n9059,46
n9060,49
n9061,60
n9062,76
n9063,115
n9130,2
n9131,2
n9132,2
n9133,5
n9134,5
n9135,6
n9136,6
n9137,7
n9138,7
n9139,9
n9140,14
n9141,19
n9142,21
n9143,29
n9144,32
n9145,43
n9146,52
n9147,68
n9148,85
n9149,110
n9219,1
n9220,2
n9221,2
n9222,5
n9223,6
n9224,7
n9225,9
n9226,11
n9227,15
n9228,18
n9229,27
n9230,31
n9231,47
n9232,59
n9233,74
n9234,96
n9235,120
n9288,1
n9289,1
n9290,2
n9291,2
n9292,2
n9293,2
n9294,2
n9295,2
n9296,2
n9297,2
n9298,2
n9299,2
n9300,2
n9301,3
n9302,4
n9303,5
n9304,5
n9305,5
n9306,5
n9307,8
n9308,9
n9309,10
n9310,12
n9311,16
n9312,19
n9313,22
n9314,23
n9315,31
n9316,34
n9317,40
n9318,53
n9319,76
n9320,89
n9321,117
n9386,1
n9387,1
n9388,1
n9389,3
n9390,3
n9391,4
n9392,4
n9393,5
n9394,5
n9395,7
n9396,9
n9397,11
n9398,11
n9399,16
n9400,17
n9401,25
n9402,34
n9403,41
n9404,51
n9405,63
n9406,74
n9407,110
n9476,1
n9477,1
n9478,3
n9479,4
n9480,5
n9481,6
n9482,7
n9483,9
n9484,10
n9485,17
n9486,18
n9487,29
n9488,34
n9489,44
n9490,59
n9491,71
n9492,80
n9493,112
n9544,1
n9545,1
n9546,1
n9547,1
n9548,1
n9549,1
n9550,1
n9551,1
n9552,1
n9553,1
n9554,1
n9555,1
n9556,1
n9557,2
n9558,2
n9559,3
n9560,3
n9561,3
n9562,3
n9563,5
n9564,5
n9565,6
n9566,6
n9567,8
n9568,9
n9569,10
n9570,10
n9571,12
n9572,14
n9573,16
n9574,26
n9575,39
n9576,49
n9577,62
n9578,78
n9579,113
n9651,1
n9652,2
n9653,3
n9654,3
n9655,8
n9656,8
n9657,14
n9658,19
n9659,21
n9660,27
n9661,33
n9662,38
n9663,61
n9664,76
n9665,109
n9732,1
n9733,1
n9734,3
n9735,3
n9736,4
n9737,5
n9738,5
n9739,7
n9740,7
n9741,11
n9742,12
n9743,18
n9744,23
n9745,27
n9746,34
n9747,44
n9748,51
n9749,67
n9750,84
n9751,113
n976,1
n980,2
n9819,2
n9820,2
n9821,3
n9822,3
n9823,4
n9824,6
n9825,6
n9826,6
n9827,8
n9828,8
n9829,9
n9830,13
n9831,20
n9832,27
n9833,35
n9834,46
n9835,63
n9836,83
n9837,110
n984,2
n988,3
n9909,1
n9910,1
n9911,5
n9912,5
n9913,9
n9914,12
n9915,13
n9916,16
n9917,18
n9918,22
n9919,37
n992,3
n9920,47
n9921,63
n9922,79
n9923,108
n996,4
n9988,1
n9989,1
n9990,1
n9991,1
n9992,2
n9993,3
n9994,4
n9995,4
n9996,4
n9997,7
n9998,8
n9999,10
